Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2010,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,HK,AU,9.18,,caviar,kg,T,C
2010,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,HK,CN,625,,caviar,g,T,C
2010,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,HK,CN,19.60,22.775,caviar,kg,T,C
2010,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,HK,CN,6.79,19.405,caviar,kg,T,C
2010,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,HK,CN,12.62,,eggs,kg,T,C
2010,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,HK,CN,2,,live,,Z,R
2010,II,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,HK,CN,10,,skins,,T,C
2010,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,HK,IR,1.28,1.28,caviar,kg,T,W
2010,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,HK,IT,15.27,28.53,caviar,kg,T,C
2010,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,HK,IT,13760,,derivatives,g,T,C
2010,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,BN,HK,IT,,3,caviar,kg,T,C
2010,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,HK,BE,1.99,1.985,caviar,kg,T,C
2010,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,HK,IT,2,35.595,caviar,kg,T,C
2010,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,HK,IT,33.60,,eggs,kg,T,C
2010,II,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,AU,HK,CN,4725,,caviar,g,T,C
2010,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,HK,CN,3.4,,raw corals,g,T,I
2010,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,HK,TO,1,,raw corals,,T,I
2010,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,HK,TO,40,40,live,,T,W
2010,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,HK,CN,3,,raw corals,,T,I
2010,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,US,HK,ID,2,2,live,,T,W
2010,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,US,HK,TO,,10,live,,T,W
2010,II,Montipora peltiformis,Anthozoa,Scleractinia,Acroporidae,Montipora,US,HK,TO,,10,live,,T,W
2010,II,Alligatoridae spp.,Reptilia,Crocodylia,Alligatoridae,,US,HK,XX,2,,leather products (small),,T,I
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AT,HK,US,102,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AT,HK,US,143,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AT,HK,US,5279,5779,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AU,HK,US,740,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AU,HK,US,3,,leather products (small),,T,R
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AU,HK,US,130,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AU,HK,,10,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,HK,US,,60.4,meat,kg,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,HK,US,1578,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,HK,US,39,,leather products (small),,T,R
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,HK,US,9285,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,HK,US,70,119,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,HK,US,100,100,skin pieces,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CN,HK,US,100,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,HK,US,,15,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ES,HK,US,16,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,HK,US,,50,skins,,T,F
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,HK,US,,22,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,HK,US,,52,skin pieces,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IN,HK,US,5,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,HK,US,3,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,HK,US,,1,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,128,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,2,,leather products (small),,T,R
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,1587,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,,29,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KR,HK,US,2,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KR,HK,US,58,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MX,HK,US,11,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MY,HK,US,6,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MY,HK,US,104,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NL,HK,US,23,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NL,HK,US,165,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NZ,HK,US,49,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NZ,HK,,26,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SG,HK,US,1110,1082,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,TH,HK,US,75,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,TH,HK,US,844,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,TR,HK,US,5,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,6,,carvings,,T,I
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,771,,carvings,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,1081,,leather products (small),,T,C
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,1,,leather products (small),,T,I
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,13,,leather products (small),,T,R
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,6979,,leather products (small),,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,145,145,skins,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,15,10,skin pieces,,T,W
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,XX,2,,leather products (small),,P,I
2010,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,XV,HK,US,,38823,leather products (small),,,
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,AT,HK,,244,,leather products (small),,,I
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,AU,HK,CO,62,,leather products (small),,T,C
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,HK,BO,7,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,ES,HK,BO,101,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,BO,5,,leather products (small),,T,C
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,BO,15,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,CO,15,,garments,,T,C
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,CO,8774,,leather products (small),,T,C
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,CO,6,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,VE,1,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,,1288,,leather products (small),,T,O
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,NZ,HK,,1,,leather products (small),,T,C
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,PL,HK,BO,240,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,BO,1,,leather products (small),,T,C
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,BO,1537,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,34,,leather products (small),,T,W
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,XX,1,,leather products (large),,P,I
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,XX,1,,leather products (small),,T,I
2010,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,XV,HK,BO,,9952,leather products (small),,,
2010,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,4,,leather products (small),,T,C
2010,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,VE,2,,leather products (small),,P,W
2010,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,VE,321,,leather products (small),,T,C
2010,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,VE,529,,leather products (small),,T,W
2010,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,ZW,2,,leather products (small),,T,C
2010,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,XV,HK,XV,,2097,leather products (small),,,
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,AT,HK,CO,696,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,AT,HK,CO,1757,,sides,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,AT,HK,CO,,1757,skins,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,HK,CO,1132,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,HK,CO,50,50,skins,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,ES,HK,CO,600,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IN,HK,CO,1,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IN,HK,CO,4,,leather products (small),,T,W
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,HK,CO,3039,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,CO,,11,skin pieces,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,MX,HK,CO,5,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,MY,HK,CO,10,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,PL,HK,CO,60,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,SG,HK,CO,1047,,sides,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,SG,HK,CO,149,1153,skins,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,TH,HK,CO,50,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,TH,HK,CO,4,,leather products (small),,T,W
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,TH,HK,CO,10,3,skins,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,TH,HK,ZA,3,,skins,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,180,,carvings,,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,393,,leather products (large),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,36,,leather products (large),,T,I
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,115,,leather products (large),,T,W
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,2,,leather products (small),,P,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,2,,leather products (small),,P,W
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,3421,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,40,,leather products (small),,T,I
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,2520,,leather products (small),,T,R
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,1255,,leather products (small),,T,W
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,VE,14,,leather products (small),,T,W
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,ZW,1,,leather products (large),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,ZW,15,,leather products (small),,T,C
2010,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,XV,HK,XV,,51998,leather products (small),,,
2010,II,Paleosuchus palpebrosus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,HK,GY,11,,live,,T,W
2010,II,Paleosuchus trigonatus,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,US,HK,GY,17,,live,,T,W
2010,II,Cirrhipathes anguina,Anthozoa,Antipatharia,Antipathidae,Cirrhipathes,US,HK,CN,3,,raw corals,,T,I
2010,II,Hoodia spp.,,Gentianales,Apocynaceae,Hoodia,PL,HK,XX,1470,,medicine,,,I
2010,II,Panax ginseng,,Apiales,Araliaceae,Panax,NZ,HK,,600,,derivatives,,M,I
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,AU,HK,CA,700,1310,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,CA,HK,CA,,70399.21,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,CA,HK,US,,150,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,CA,HK,US,,273.89,roots,kg,T,W
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,CA,HK,XV,,164.74,roots,kg,T,W
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,MY,HK,CA,,20400,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,MY,HK,US,,812.99,roots,kg,T,W
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,NZ,HK,US,,100.5,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,NZ,HK,,260,,dried plants,g,P,I
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,NZ,HK,,8175,,roots,g,P,I
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,NZ,HK,,1.25,,roots,kg,P,I
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,NZ,HK,,188.41,,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,NZ,HK,,1,,roots,,P,I
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,SG,HK,CA,,14820,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,SG,HK,US,2247.57,1362.95,roots,kg,T,W
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,SG,HK,XV,,1696.3,roots,kg,T,W
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,US,HK,US,27204,14899.983,roots,kg,T,A
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,US,HK,US,58,58.1,roots,kg,T,W
2010,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,US,HK,,454,,roots,kg,T,I
2010,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,US,HK,GY,5,,live,,T,W
2010,II,Boidae spp.,Reptilia,Serpentes,Boidae,,US,HK,XX,2,,leather products (small),,P,I
2010,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,US,HK,GY,7,,live,,T,W
2010,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,US,HK,GY,30,,live,,T,W
2010,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,US,HK,GY,5,,live,,T,W
2010,II,Eunectes spp.,Reptilia,Serpentes,Boidae,Eunectes,US,HK,XX,2,,leather products (large),,T,I
2010,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,US,HK,GY,10,,live,,T,W
2010,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,ID,HK,CN,,14.828,derivatives,kg,,
2010,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,JP,HK,,120,,horns,kg,T,O
2010,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,NZ,HK,,140,,derivatives,,P,I
2010,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,NZ,HK,,300,,horn pieces,g,P,I
2010,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,US,HK,XX,2,,derivatives,,P,I
2010,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,HK,PE,2,,garments,,T,W
2010,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,XV,HK,PE,,10,leather products (small),,,
2010,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,LV,HK,CA,,12,skins,,T,W
2010,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,HK,AR,,1,leather products (small),,,
2010,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,SG,HK,AR,,1,leather products (small),,,
2010,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,CA,HK,ID,,26,live,,T,W
